Date,Type,Rank,Symbol,Company Name,Quant,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
2024-05-01,top_rated_overall,11,DLNG,Dynagas LNG Partners LP Common Units,RATING: STRONG BUY4.90,RATING: BUY4.00,RATING: STRONG BUY5.00,137.77M,-,B+,B+,B,A,A+
2024-05-01,top_rated_overall,12,CCAP,"Crescent Capital BDC, Inc.",RATING: STRONG BUY4.88,RATING: BUY4.00,RATING: BUY4.20,642.28M,9.46%,A,A+,A,B-,A
2024-05-01,top_rated_overall,13,SNX,TD SYNNEX Corporation,RATING: STRONG BUY4.85,RATING: BUY3.50,RATING: BUY4.25,10.06B,1.27%,B+,B-,B+,A-,A
2024-05-01,top_rated_overall,14,SLVM,Sylvamo Corporation,RATING: STRONG BUY4.84,RATING: BUY4.00,RATING: BUY4.00,2.59B,1.84%,B,A+,B,A-,A
2024-05-01,top_rated_overall,15,ASC,Ardmore Shipping Corporation,RATING: STRONG BUY4.81,RATING: BUY3.75,RATING: STRONG BUY5.00,695.70M,5.43%,B+,A-,A-,B-,A
2024-05-01,top_rated_overall,16,PAGS,PagSeguro Digital Ltd.,RATING: STRONG BUY4.81,RATING: BUY4.00,RATING: BUY4.05,3.93B,-,A-,B,B,A,A-
2024-05-01,top_rated_overall,17,IBDSF,"Iberdrola, S.A.",RATING: STRONG BUY4.80,RATING: BUY4.00,RATING: STRONG BUY5.00,77.30B,4.57%,A-,B,A+,B,A+
2024-05-01,top_rated_overall,18,IBDRY,"Iberdrola, S.A.",RATING: STRONG BUY4.79,RATING: BUY4.00,RATING: STRONG BUY5.00,77.30B,4.66%,A-,B,A+,B-,A+
2024-05-01,top_rated_overall,19,DAL,"Delta Air Lines, Inc.",RATING: STRONG BUY4.78,RATING: BUY3.85,RATING: STRONG BUY4.60,32.31B,0.60%,A-,B,A+,A-,B+
2024-05-01,top_rated_overall,20,AMWD,American Woodmark Corporation,RATING: STRONG BUY4.77,RATING: BUY3.50,RATING: BUY3.50,1.46B,-,B+,A,B-,A-,A
2024-05-01,top_rated_overall,21,FRO,Frontline plc,RATING: STRONG BUY4.75,RATING: BUY3.66,RATING: STRONG BUY4.55,5.23B,9.24%,B+,A,B+,A-,A
2024-05-01,top_rated_overall,22,VTGN,"Vistagen Therapeutics, Inc.",RATING: STRONG BUY4.75,RATING: BUY3.66,RATING: STRONG BUY4.75,130.53M,-,B-,A,B-,A,A
2024-05-01,top_rated_overall,23,CNC,Centene Corporation,RATING: STRONG BUY4.72,RATING: BUY4.00,RATING: BUY3.94,38.99B,-,A-,B,A,B-,A-
2024-05-01,top_rated_overall,24,IMAX,IMAX Corporation,RATING: STRONG BUY4.72,RATING: BUY4.00,RATING: BUY4.30,842.48M,-,B+,A+,B-,B,A+
2024-05-01,top_rated_overall,25,BLBD,Blue Bird Corporation,RATING: STRONG BUY4.71,RATING: BUY4.00,RATING: STRONG BUY4.57,1.06B,-,B+,A,A,A,A-
2024-05-01,top_rated_overall,26,TPR,"Tapestry, Inc.",RATING: STRONG BUY4.68,RATING: BUY3.50,RATING: BUY4.09,9.16B,3.38%,B,A-,A-,B,A
2024-05-01,top_rated_overall,27,GDRX,"GoodRx Holdings, Inc.",RATING: STRONG BUY4.66,RATING: BUY4.00,RATING: BUY3.75,2.66B,-,B+,A-,A-,B+,A-
2024-05-01,top_rated_overall,28,HTGC,"Hercules Capital, Inc.",RATING: STRONG BUY4.63,RATING: BUY3.75,RATING: BUY3.88,3.06B,8.32%,A-,A+,A+,A-,B+
2024-05-01,top_rated_overall,29,GSL,"Global Ship Lease, Inc.",RATING: STRONG BUY4.60,RATING: BUY3.50,RATING: STRONG BUY4.50,798.59M,6.59%,A+,A+,A+,B-,B-
2024-05-01,top_rated_overall,30,FITB,Fifth Third Bancorp,RATING: STRONG BUY4.58,RATING: BUY3.66,RATING: BUY3.66,24.93B,3.78%,B-,B-,A-,A,B
2024-05-01,top_rated_overall,31,GBDC,Golub Capital BDC,RATING: STRONG BUY4.58,RATING: BUY3.57,RATING: BUY4.20,2.98B,8.41%,A-,A-,A-,A-,B+
2024-05-01,top_rated_overall,32,STNE,StoneCo Ltd.,RATING: STRONG BUY4.58,RATING: BUY4.25,RATING: BUY3.77,4.82B,-,B-,A+,B+,B+,B+
2024-05-01,top_rated_overall,33,BLX,"Banco Latinoamericano de Comercio Exterior, S. A.",RATING: STRONG BUY4.58,RATING: BUY4.00,RATING: STRONG BUY5.00,1.04B,5.28%,A+,A+,B-,A,B-
2024-05-01,top_rated_overall,34,BAP,Credicorp Ltd.,RATING: STRONG BUY4.56,RATING: BUY4.00,RATING: BUY4.33,13.17B,4.09%,B-,A+,B-,A-,B+
2024-05-01,top_rated_overall,35,HITI,High Tide Inc.,RATING: BUY4.45,RATING: STRONG BUY4.50,RATING: STRONG BUY4.66,182.10M,-,B,A,B+,A,B
2024-05-01,top_rated_overall,36,GDDY,GoDaddy Inc.,RATING: BUY4.42,RATING: BUY4.00,RATING: BUY4.00,17.37B,-,B-,A-,A,A,B+
2024-05-01,top_rated_overall,37,VYGR,"Voyager Therapeutics, Inc.",RATING: BUY4.40,RATING: BUY4.00,RATING: STRONG BUY4.70,425.32M,-,A+,A,A+,B-,B-
2024-05-01,top_rated_overall,38,SILV,SilverCrest Metals Inc.,RATING: BUY4.40,RATING: BUY4.00,RATING: BUY3.75,1.20B,-,B+,A,A+,A,B
2024-05-01,top_rated_overall,39,PAGP,"Plains GP Holdings, L.P. Class A Shares",RATING: BUY4.39,RATING: BUY4.00,RATING: BUY3.82,4.24B,6.43%,B+,B+,B-,B,B+
2024-05-01,top_rated_overall,40,LAMR,Lamar Advertising Company,RATING: BUY4.28,RATING: STRONG BUY5.00,RATING: BUY3.50,11.84B,4.36%,B-,B,A-,A,B-
2024-05-01,top_rated_overall,41,SMG,The Scotts Miracle-Gro Company,RATING: BUY4.21,RATING: BUY3.50,RATING: BUY3.80,3.89B,3.85%,B+,A-,B,B,A-
2024-05-01,top_rated_overall,42,IQ,"iQIYI, Inc.",RATING: BUY4.21,RATING: BUY4.00,RATING: BUY4.29,4.65B,-,B+,A-,A,B+,B+
2024-05-01,top_rated_overall,43,SBLK,Star Bulk Carriers Corp.,RATING: BUY4.18,RATING: BUY3.75,RATING: STRONG BUY4.85,2.76B,5.84%,A,B+,A,B,B
2024-05-01,top_rated_overall,44,CHRD,Chord Energy Corporation,RATING: BUY4.17,RATING: BUY3.50,RATING: STRONG BUY4.50,7.35B,2.83%,B-,B,A-,B,B
2024-05-01,top_rated_overall,45,DNOW,DNOW Inc.,RATING: BUY4.14,RATING: BUY4.00,RATING: BUY4.33,1.54B,-,A,B-,B,A-,B-
2024-05-01,top_rated_overall,46,CIG,Companhia Energética de Minas Gerais - CEMIG,RATING: BUY3.93,RATING: BUY4.00,RATING: BUY4.00,5.69B,-,A+,A,A-,B-,B-
2024-05-01,top_rated_overall,47,VIV,Telefônica Brasil S.A.,RATING: BUY3.86,RATING: STRONG BUY5.00,RATING: BUY3.77,15.07B,2.87%,B,A,A,B-,B
2024-05-01,top_quant,1,BMR,Beamr Imaging Ltd.,RATING: STRONG BUY4.99,RATING: HOLD3.00,RATING: STRONG BUY5.00,82.92M,-,B,A+,D,A+,A
2024-05-01,top_quant,2,ARQ,"Arq, Inc.",RATING: STRONG BUY4.99,RATING: BUY3.50,RATING: BUY4.00,259.77M,-,C,A+,D,A+,A+
2024-05-01,top_quant,3,SMCI,"Super Micro Computer, Inc.",RATING: STRONG BUY4.99,RATING: HOLD3.31,RATING: BUY3.88,50.28B,-,C-,A+,B,A+,A-
2024-05-01,top_quant,4,JANX,"Janux Therapeutics, Inc.",RATING: STRONG BUY4.99,RATING: HOLD3.00,RATING: STRONG BUY4.88,2.95B,-,C-,C-,B,A+,A+
2024-05-01,top_quant,5,ALAR,Alarum Technologies Ltd.,RATING: STRONG BUY4.99,RATING: BUY4.00,RATING: STRONG BUY5.00,186.36M,-,C-,C+,C,A+,A-
2024-05-01,top_quant,6,CATX,"Perspective Therapeutics, Inc.",RATING: STRONG BUY4.99,-RATING: NOT COVERED,RATING: STRONG BUY5.00,986.02M,-,C-,A,B-,A+,A
2024-05-01,top_quant,7,GCT,GigaCloud Technology Inc.,RATING: STRONG BUY4.99,RATING: BUY3.80,RATING: STRONG BUY4.50,1.30B,-,C,A+,B,A+,A+
2024-05-01,top_quant,8,DELL,Dell Technologies Inc.,RATING: STRONG BUY4.99,RATING: BUY3.60,RATING: BUY4.22,88.97B,1.25%,D,B,A+,A+,A
2024-05-01,top_quant,9,AEYE,"AudioEye, Inc.",RATING: STRONG BUY4.98,RATING: HOLD2.50,RATING: STRONG BUY4.66,181.93M,-,C-,A,D+,A+,A
2024-05-01,top_quant,10,FNMA,Federal National Mortgage Association,RATING: STRONG BUY4.98,RATING: BUY4.00,RATING: BUY4.00,8.44B,-,A,B+,A+,A+,B-
2024-05-01,top_quant,11,CRDF,"Cardiff Oncology, Inc.",RATING: STRONG BUY4.98,RATING: STRONG BUY5.00,RATING: STRONG BUY4.50,194.94M,-,C,C-,C-,A+,A
2024-05-01,top_quant,12,ANF,Abercrombie & Fitch Co.,RATING: STRONG BUY4.98,RATING: HOLD2.75,RATING: BUY3.60,6.21B,-,C-,A+,A-,A+,A+
2024-05-01,top_quant,13,GOOGL,Alphabet Inc.,RATING: STRONG BUY4.98,RATING: BUY3.73,RATING: BUY4.33,2.02T,-,D,B+,A+,A,A-
2024-05-01,top_quant,14,POWL,"Powell Industries, Inc.",RATING: STRONG BUY4.98,RATING: BUY4.00,RATING: HOLD3.00,1.71B,0.74%,D,A+,A,A+,A
2024-05-01,top_quant,15,APP,AppLovin Corporation,RATING: STRONG BUY4.98,RATING: BUY4.27,RATING: BUY4.00,23.25B,-,D,A,A,A+,A
2024-05-01,top_quant,16,MOD,Modine Manufacturing Company,RATING: STRONG BUY4.98,RATING: HOLD2.50,RATING: STRONG BUY4.50,4.84B,-,D,A,B,A+,A
2024-05-01,top_quant,17,GOOG,Alphabet Inc.,RATING: STRONG BUY4.97,RATING: BUY3.75,RATING: BUY4.32,2.02T,-,D,B+,A+,A,A-
2024-05-01,top_quant,18,BSEM,"BioStem Technologies, Inc.",RATING: STRONG BUY4.97,-RATING: NOT COVERED,-RATING: NOT COVERED,146.20M,-,C-,C+,D+,A+,A
2024-05-01,top_quant,19,SUPV,Grupo Supervielle S.A.,RATING: STRONG BUY4.97,RATING: BUY4.00,RATING: SELL1.66,700.45M,-,B-,A-,C,A+,A+
2024-05-01,top_quant,20,WGS,GeneDx Holdings Corp.,RATING: STRONG BUY4.97,-RATING: NOT COVERED,RATING: BUY4.00,446.40M,-,B-,C+,C+,A+,A
2024-05-01,top_quant,21,VTSI,"VirTra, Inc.",RATING: STRONG BUY4.97,RATING: BUY4.00,RATING: STRONG BUY4.50,175.09M,-,C-,A-,B,A+,A+
2024-05-01,top_quant,22,OCGN,"Ocugen, Inc.",RATING: STRONG BUY4.97,RATING: BUY4.00,RATING: STRONG BUY4.66,339.67M,-,D+,A-,C-,A+,A+
2024-05-01,top_quant,23,HRTG,"Heritage Insurance Holdings, Inc.",RATING: STRONG BUY4.97,-RATING: NOT COVERED,RATING: BUY3.66,312.80M,-,A-,C+,B,A+,A
2024-05-01,top_quant,24,GM,General Motors Company,RATING: STRONG BUY4.97,RATING: HOLD3.44,RATING: BUY4.06,50.78B,0.88%,A-,A,A+,A,A
2024-05-01,top_quant,25,LWAY,"Lifeway Foods, Inc.",RATING: STRONG BUY4.96,RATING: HOLD3.00,RATING: BUY4.00,300.43M,-,D+,A-,B,A+,A+
2024-05-01,top_quant,26,DTST,Data Storage Corporation,RATING: STRONG BUY4.96,-RATING: NOT COVERED,RATING: BUY4.00,33.49M,-,C-,A+,C+,A+,A
2024-05-01,top_quant,27,PI,"Impinj, Inc.",RATING: STRONG BUY4.96,RATING: HOLD3.00,RATING: STRONG BUY4.50,4.42B,-,D+,A+,C-,A+,A+
2024-05-01,top_quant,28,RYCEY,Rolls-Royce Holdings plc,RATING: STRONG BUY4.96,RATING: BUY3.50,RATING: BUY4.33,43.18B,-,B-,A-,A+,A+,A
2024-05-01,top_quant,29,GAU,Galiano Gold Inc.,RATING: STRONG BUY4.96,RATING: BUY4.00,RATING: BUY3.75,408.76M,-,A,A+,B-,A+,B
2024-05-01,top_quant,30,CLS,Celestica Inc.,RATING: STRONG BUY4.96,RATING: BUY4.16,RATING: BUY4.00,5.14B,-,B+,B,B,A+,A+
2024-05-01,top_quant,31,GRIN,Grindrod Shipping Holdings Ltd.,RATING: STRONG BUY4.96,RATING: HOLD2.50,RATING: HOLD3.00,270.09M,12.45%,A+,A+,C+,A,A
2024-05-01,top_quant,32,SKYW,"SkyWest, Inc.",RATING: STRONG BUY4.96,RATING: STRONG BUY4.50,RATING: BUY4.25,2.94B,-,A+,A+,B-,A+,A
2024-05-01,top_quant,33,WFC,Wells Fargo & Company,RATING: STRONG BUY4.95,RATING: HOLD3.44,RATING: BUY3.66,207.72B,2.28%,C-,A,A+,A+,A-
2024-05-01,top_quant,34,FUSN,Fusion Pharmaceuticals Inc.,RATING: STRONG BUY4.95,RATING: BUY3.50,RATING: HOLD3.15,1.82B,-,D,A-,C+,A+,B-
2024-05-01,top_quant,35,BBAR,Banco BBVA Argentina S.A.,RATING: STRONG BUY4.95,RATING: BUY4.00,RATING: HOLD3.00,2.45B,4.10%,B,A-,C+,A+,A
2024-05-01,top_quant,36,BRK.B,Berkshire Hathaway Inc.,RATING: STRONG BUY4.95,RATING: HOLD3.40,RATING: BUY4.00,858.04B,-,C+,B,A+,B,A+
2024-05-01,top_quant,37,TM,Toyota Motor Corporation,RATING: STRONG BUY4.95,RATING: HOLD2.80,RATING: HOLD3.00,310.81B,0.88%,C,A+,A,A,A
2024-05-01,top_quant,38,ESOA,Energy Services of America Corporation,RATING: STRONG BUY4.95,-RATING: NOT COVERED,RATING: STRONG BUY5.00,114.95M,0.87%,D,A,C-,A+,A+
2024-05-01,top_quant,39,HMY,Harmony Gold Mining Company Limited,RATING: STRONG BUY4.95,RATING: HOLD3.00,RATING: SELL2.00,5.43B,1.37%,C,A+,A-,A+,A
2024-05-01,top_quant,40,JSPR,"Jasper Therapeutics, Inc.",RATING: STRONG BUY4.95,-RATING: NOT COVERED,RATING: STRONG BUY4.85,360.09M,-,B,B,D+,A+,A+
2024-05-01,top_quant,41,DESP,"Despegar.com, Corp.",RATING: STRONG BUY4.95,RATING: BUY4.00,RATING: BUY4.33,812.45M,-,B,A,A,A+,A+
2024-05-01,top_quant,42,IBRX,"ImmunityBio, Inc.",RATING: STRONG BUY4.94,RATING: BUY3.50,RATING: BUY4.00,5.41B,-,D+,A,D+,A+,B-
2024-05-01,top_quant,43,CXDO,"Crexendo, Inc.",RATING: STRONG BUY4.94,RATING: HOLD3.00,RATING: BUY4.33,107.24M,-,C,A-,C+,A+,A+
2024-05-01,top_quant,44,SNDL,SNDL Inc.,RATING: STRONG BUY4.94,RATING: BUY3.50,RATING: STRONG BUY5.00,649.82M,-,B+,C,B+,A,A+
2024-05-01,top_quant,45,TME,Tencent Music Entertainment Group,RATING: STRONG BUY4.94,RATING: HOLD3.00,RATING: BUY4.41,19.56B,-,D,B+,B,A+,A
2024-05-01,top_quant,46,PWFL,"PowerFleet, Inc.",RATING: STRONG BUY4.94,-RATING: NOT COVERED,RATING: STRONG BUY4.62,511.22M,-,C+,A-,C-,A+,A
2024-05-01,top_quant,47,TCOM,Trip.com Group Limited,RATING: STRONG BUY4.94,RATING: BUY3.50,RATING: STRONG BUY4.66,31.01B,-,C+,A+,A,A,A
2024-05-01,top_quant,48,HCI,"HCI Group, Inc.",RATING: STRONG BUY4.94,-RATING: NOT COVERED,RATING: STRONG BUY4.80,1.17B,1.40%,C-,B+,B+,A+,A-
2024-05-01,top_quant,49,TCNNF,Trulieve Cannabis Corp.,RATING: STRONG BUY4.94,RATING: HOLD3.00,RATING: STRONG BUY4.80,2.69B,-,D,B+,A-,A+,C
2024-05-01,top_quant,50,AYRWF,Ayr Wellness Inc.,RATING: STRONG BUY4.93,-RATING: NOT COVERED,RATING: BUY4.25,374.01M,-,A-,C,A,A+,B-
2024-05-01,top_quant,51,LE,"Lands' End, Inc.",RATING: STRONG BUY4.93,RATING: HOLD3.00,RATING: BUY4.00,430.81M,-,B+,C+,D+,A+,A+
2024-05-01,top_quant,52,MFC,Manulife Financial Corporation,RATING: STRONG BUY4.93,RATING: BUY3.50,RATING: BUY3.73,42.01B,4.73%,B,B-,A+,B+,A-
2024-05-01,top_quant,53,VWAGY,Volkswagen AG,RATING: STRONG BUY4.93,RATING: BUY4.33,RATING: STRONG BUY5.00,67.18B,6.64%,A+,C-,A+,B-,A+
2024-05-01,top_quant,54,ALL,The Allstate Corporation,RATING: STRONG BUY4.93,RATING: HOLD3.00,RATING: BUY3.90,44.85B,2.11%,B,A+,B+,A,A-
2024-05-01,top_quant,55,RCL,Royal Caribbean Cruises Ltd.,RATING: STRONG BUY4.93,RATING: BUY4.33,RATING: BUY4.36,35.93B,-,C-,A,A-,A+,A
2024-05-01,top_quant,56,WFRD,Weatherford International plc,RATING: STRONG BUY4.93,RATING: BUY4.00,RATING: BUY4.30,9.04B,-,D,A,B,A+,A
2024-05-01,top_quant,57,PDD,PDD Holdings Inc.,RATING: STRONG BUY4.93,RATING: BUY3.66,RATING: STRONG BUY4.74,173.85B,-,C-,A-,A+,A,A
2024-05-01,top_quant,58,STRL,"Sterling Infrastructure, Inc.",RATING: STRONG BUY4.92,RATING: HOLD3.33,RATING: HOLD3.00,3.17B,-,C+,B,A-,A+,A+
2024-05-01,top_quant,59,BTCS,BTCS Inc.,RATING: STRONG BUY4.92,-RATING: NOT COVERED,RATING: BUY4.00,22.62M,-,A+,A+,A-,B,A
2024-05-01,top_quant,60,GPS,"The Gap, Inc.",RATING: STRONG BUY4.92,RATING: HOLD3.00,RATING: HOLD3.27,7.66B,2.92%,B+,A-,B,A+,A-
2024-05-01,top_quant,61,RNA,"Avidity Biosciences, Inc.",RATING: STRONG BUY4.92,RATING: BUY3.50,RATING: STRONG BUY4.87,2.31B,-,C,B+,B-,A+,B-
2024-05-01,top_quant,62,THRD,"Third Harmonic Bio, Inc.",RATING: STRONG BUY4.92,-RATING: NOT COVERED,RATING: BUY3.66,454.03M,-,B,A+,B,A,A-
2024-05-01,top_quant,63,BWAY,BrainsWay Ltd.,RATING: STRONG BUY4.92,RATING: BUY3.50,RATING: STRONG BUY4.75,89.13M,-,D,A-,B+,A,A
2024-05-01,top_quant,64,USAP,"Universal Stainless & Alloy Products, Inc.",RATING: STRONG BUY4.92,RATING: HOLD3.00,RATING: STRONG BUY5.00,240.31M,-,D+,A-,C,A+,A
2024-05-01,top_quant,65,BRFS,BRF S.A.,RATING: STRONG BUY4.92,RATING: BUY4.00,RATING: HOLD3.25,5.46B,-,B,B,D+,A+,A
2024-05-01,top_quant,66,ORN,"Orion Group Holdings, Inc.",RATING: STRONG BUY4.91,-RATING: NOT COVERED,RATING: STRONG BUY5.00,233.60M,-,A-,B+,D+,A+,A
2024-05-01,top_quant,67,TOL,"Toll Brothers, Inc.",RATING: STRONG BUY4.91,RATING: BUY3.66,RATING: BUY3.90,12.41B,0.72%,C,C-,A-,A+,A
2024-05-01,top_quant,68,ARIS,"Aris Water Solutions, Inc.",RATING: STRONG BUY4.91,RATING: BUY4.00,RATING: BUY4.36,815.00M,2.57%,B+,C+,D+,A+,A+
2024-05-01,top_quant,69,RGLS,Regulus Therapeutics Inc.,RATING: STRONG BUY4.91,RATING: BUY4.00,RATING: BUY4.25,150.57M,-,B,B,D+,A+,A
2024-05-01,top_quant,70,MESO,Mesoblast Limited,RATING: STRONG BUY4.91,RATING: HOLD3.00,RATING: BUY4.00,731.85M,-,C+,A-,B,A,A+
2024-05-01,top_quant,71,ROIV,Roivant Sciences Ltd.,RATING: STRONG BUY4.91,RATING: BUY4.00,RATING: STRONG BUY4.50,8.78B,-,A+,A,A+,B,A-
2024-05-01,top_quant,72,ULH,"Universal Logistics Holdings, Inc.",RATING: STRONG BUY4.91,-RATING: NOT COVERED,RATING: HOLD3.00,1.18B,0.94%,B,C-,C,A+,A
2024-05-01,top_quant,73,APEI,"American Public Education, Inc.",RATING: STRONG BUY4.91,RATING: BUY4.00,RATING: BUY3.75,242.83M,-,B,B-,D+,A+,B
2024-05-01,top_quant,74,TILE,"Interface, Inc.",RATING: STRONG BUY4.90,RATING: HOLD3.00,RATING: BUY4.00,892.40M,0.26%,C-,A+,C+,A+,A
2024-05-01,top_quant,75,SHG,"Shinhan Financial Group Co., Ltd.",RATING: STRONG BUY4.90,-RATING: NOT COVERED,RATING: STRONG BUY5.00,17.15B,3.51%,B+,C+,A+,A,A
2024-05-01,top_quant,76,UAL,"United Airlines Holdings, Inc.",RATING: STRONG BUY4.90,RATING: BUY4.20,RATING: BUY4.28,16.92B,-,A+,A,A+,B+,A-
2024-05-01,top_quant,77,PFLT,PennantPark Floating Rate Capital,RATING: STRONG BUY4.90,RATING: BUY3.60,RATING: HOLD3.42,700.71M,10.80%,A,A+,A,C+,A
2024-05-01,top_quant,78,DXPE,"DXP Enterprises, Inc.",RATING: STRONG BUY4.90,RATING: HOLD3.00,RATING: STRONG BUY5.00,776.66M,-,A-,A,C+,A+,A
2024-05-01,top_quant,79,DLNG,Dynagas LNG Partners LP Common Units,RATING: STRONG BUY4.90,RATING: BUY4.00,RATING: STRONG BUY5.00,137.77M,-,B+,B+,B,A,A+
2024-05-01,top_quant,80,EPD,Enterprise Products Partners L.P. Common Units,RATING: STRONG BUY4.90,RATING: BUY4.29,RATING: BUY4.45,60.98B,7.23%,C+,C,A-,C,A+
2024-05-01,top_quant,81,AMX,"América Móvil, S.A.B. de C.V.",RATING: STRONG BUY4.90,RATING: SELL2.00,RATING: BUY4.23,59.02B,116.49%,A+,B-,A+,B-,A+
2024-05-01,top_quant,82,TSM,Taiwan Semiconductor Manufacturing Company Limited,RATING: STRONG BUY4.90,RATING: BUY4.22,RATING: BUY4.33,627.77B,1.41%,D+,B-,A+,A,B
2024-05-01,top_quant,83,OSCR,"Oscar Health, Inc.",RATING: STRONG BUY4.89,RATING: BUY4.00,RATING: BUY4.25,4.11B,-,C,C,D,A+,B-
2024-05-01,top_quant,84,HUYA,HUYA Inc.,RATING: STRONG BUY4.89,RATING: BUY4.00,RATING: BUY3.53,1.02B,-,A+,A+,D+,A+,B+
2024-05-01,top_quant,85,TCRX,"TScan Therapeutics, Inc.",RATING: STRONG BUY4.89,-RATING: NOT COVERED,RATING: STRONG BUY4.50,388.91M,-,D+,B-,D,A+,B+
2024-05-01,top_quant,86,PHM,"PulteGroup, Inc.",RATING: STRONG BUY4.89,RATING: BUY3.50,RATING: BUY4.11,23.44B,0.65%,C+,B-,A,A,A+
2024-05-01,top_quant,87,CTV,Innovid Corp.,RATING: STRONG BUY4.89,-RATING: NOT COVERED,RATING: BUY3.66,324.55M,-,C-,A+,D+,A+,B+
2024-05-01,top_quant,88,LMB,"Limbach Holdings, Inc.",RATING: STRONG BUY4.89,RATING: BUY4.00,RATING: STRONG BUY4.50,510.78M,-,C,A,B,A+,A+
2024-05-01,top_quant,89,LEXX,Lexaria Bioscience Corp.,RATING: STRONG BUY4.89,-RATING: NOT COVERED,RATING: BUY4.00,39.82M,-,C,C-,C-,A+,A+
2024-05-01,top_quant,90,SIEGY,Siemens Aktiengesellschaft,RATING: STRONG BUY4.89,RATING: HOLD3.00,RATING: BUY4.33,147.20B,2.71%,C+,A-,A+,B-,A+
2024-05-01,top_quant,91,SMFG,"Sumitomo Mitsui Financial Group, Inc.",RATING: STRONG BUY4.88,RATING: BUY4.00,RATING: HOLD3.00,74.83B,1.61%,A-,B,A+,A-,A+
2024-05-01,top_quant,92,CCAP,"Crescent Capital BDC, Inc.",RATING: STRONG BUY4.88,RATING: BUY4.00,RATING: BUY4.20,642.28M,9.46%,A,A+,A,B-,A
2024-05-01,top_quant,93,MPTI,"M-tron Industries, Inc.",RATING: STRONG BUY4.88,-RATING: NOT COVERED,-RATING: NOT COVERED,77.62M,-,B,A,A-,A+,A+
2024-05-01,top_quant,94,DCPH,"Deciphera Pharmaceuticals, Inc.",RATING: STRONG BUY4.88,RATING: HOLD3.00,RATING: BUY3.50,2.08B,-,D+,C+,C,A+,A-
2024-05-01,top_quant,95,DIDIY,DiDi Global Inc.,RATING: STRONG BUY4.88,RATING: STRONG BUY5.00,RATING: STRONG BUY5.00,23.92B,-,B-,A-,C-,A-,A+
2024-05-01,top_quant,96,BDORY,Banco do Brasil S.A.,RATING: STRONG BUY4.88,RATING: BUY4.00,RATING: STRONG BUY5.00,30.14B,8.81%,A+,C,B,C+,A-
2024-05-01,top_quant,97,AZEK,The AZEK Company Inc.,RATING: STRONG BUY4.88,RATING: HOLD3.00,RATING: BUY4.45,6.66B,-,D,B,B+,A,A
2024-05-01,top_quant,98,DSP,Viant Technology Inc.,RATING: STRONG BUY4.88,RATING: BUY4.00,RATING: BUY4.16,552.70M,-,A,B,C+,A+,A+
2024-05-01,top_quant,99,PFX,PhenixFIN,RATING: STRONG BUY4.87,-RATING: NOT COVERED,RATING: HOLD3.00,92.72M,-,A+,C,A+,B+,A
2024-05-01,top_quant,100,CPHRF,Cipher Pharmaceuticals Inc.,RATING: STRONG BUY4.87,-RATING: NOT COVERED,RATING: STRONG BUY4.66,150.41M,-,A,C-,A+,A+,B+
2024-05-01,top_dividend,1,EPRT,"Essential Properties Realty Trust, Inc.",RATING: STRONG BUY4.93,RATING: BUY3.80,RATING: STRONG BUY4.61,4.63B,4.29%,C+,A+,A+,A-,A+
