Date,Type,Rank,Symbol,Company Name,Quant,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
2024-04-01,top_rated_overall,19,VYGR,"Voyager Therapeutics, Inc.",RATING: STRONG BUY4.65,RATING: BUY4.00,RATING: STRONG BUY4.70,538.12M,-,A+,A+,A+,B,A-
2024-04-01,top_rated_overall,20,ASC,Ardmore Shipping Corporation,RATING: STRONG BUY4.63,RATING: BUY3.50,RATING: STRONG BUY5.00,689.47M,5.48%,B,A,A-,B+,A
2024-04-01,top_rated_overall,21,HTGC,"Hercules Capital, Inc.",RATING: STRONG BUY4.63,RATING: BUY3.87,RATING: BUY3.88,2.86B,8.69%,A-,A+,A+,B+,B+
2024-04-01,top_rated_overall,22,BAP,Credicorp Ltd.,RATING: STRONG BUY4.61,RATING: BUY4.00,RATING: BUY4.23,13.51B,3.99%,B-,A,B-,A-,B+
2024-04-01,top_rated_overall,23,PARR,"Par Pacific Holdings, Inc.",RATING: BUY4.47,RATING: BUY4.00,RATING: BUY3.83,2.22B,-,B+,B+,B-,B-,A
2024-04-01,top_rated_overall,24,VIPS,Vipshop Holdings Limited,RATING: BUY4.47,RATING: BUY4.00,RATING: BUY4.48,9.50B,2.46%,A,B-,A-,B-,A-
2024-04-01,top_rated_overall,25,HITI,High Tide Inc.,RATING: BUY4.44,RATING: BUY4.00,RATING: STRONG BUY4.66,176.50M,-,B+,A,B+,A-,B
2024-04-01,top_rated_overall,26,CX,"CEMEX, S.A.B. de C.V.",RATING: BUY4.41,RATING: BUY4.00,RATING: BUY4.14,13.11B,-,A-,A-,A-,A,B-
2024-04-01,top_rated_overall,27,TIMB,TIM S.A.,RATING: BUY4.32,RATING: BUY4.00,RATING: BUY3.77,8.52B,3.00%,B,A,A-,B+,A-
2024-04-01,top_rated_overall,28,SSREY,Swiss Re AG,RATING: BUY4.31,RATING: BUY4.00,RATING: BUY4.00,36.91B,4.99%,B+,A,A,B+,B-
2024-04-01,top_rated_overall,29,SLVM,Sylvamo Corporation,RATING: BUY4.20,RATING: BUY3.66,RATING: BUY4.00,2.56B,1.77%,B,A+,B,A,B
2024-04-01,top_rated_overall,30,MOH,"Molina Healthcare, Inc.",RATING: BUY4.20,RATING: BUY4.00,RATING: BUY3.60,22.32B,-,B-,B+,A,B,B
2024-04-01,top_rated_overall,31,DNOW,DNOW Inc.,RATING: BUY4.17,RATING: BUY4.00,RATING: BUY4.33,1.59B,-,A-,B+,B,A-,B-
2024-04-01,top_rated_overall,32,EXPE,"Expedia Group, Inc.",RATING: BUY4.04,RATING: BUY4.16,RATING: BUY3.69,17.95B,-,B,B+,A,B,B
2024-04-01,top_rated_overall,33,VIV,Telefônica Brasil S.A.,RATING: BUY3.99,RATING: STRONG BUY5.00,RATING: BUY3.77,16.49B,2.30%,B-,A,A,B+,B+
2024-04-01,top_rated_overall,34,CIG,Companhia Energética de Minas Gerais - CEMIG,RATING: BUY3.85,RATING: BUY4.00,RATING: BUY4.00,5.81B,-,A+,A,A-,B+,B
2024-04-01,top_rated_overall,35,PETQ,"PetIQ, Inc.",RATING: BUY3.54,RATING: BUY4.00,RATING: STRONG BUY4.66,536.83M,-,B-,B,A-,B-,B-
2024-04-01,top_quant,1,FMCC,Federal Home Loan Mortgage Corporation,RATING: STRONG BUY4.99,-RATING: NOT COVERED,RATING: HOLD2.50,4.83B,-,A+,B+,A+,A+,C+
2024-04-01,top_quant,2,BMR,Beamr Imaging Ltd.,RATING: STRONG BUY4.99,RATING: HOLD3.00,RATING: STRONG BUY5.00,91.79M,-,C+,A+,D,A+,A
2024-04-01,top_quant,3,SMCI,"Super Micro Computer, Inc.",RATING: STRONG BUY4.99,RATING: HOLD3.36,RATING: BUY3.94,59.13B,-,C,A,B,A+,A
2024-04-01,top_quant,4,FNMA,Federal National Mortgage Association,RATING: STRONG BUY4.99,RATING: BUY4.00,RATING: BUY4.00,9.30B,-,A+,B+,A+,A+,C+
2024-04-01,top_quant,5,GCT,GigaCloud Technology Inc.,RATING: STRONG BUY4.99,RATING: BUY3.75,RATING: STRONG BUY4.50,1.36B,-,C,A+,B,A+,A+
2024-04-01,top_quant,6,GAU,Galiano Gold Inc.,RATING: STRONG BUY4.99,RATING: HOLD3.00,RATING: BUY3.75,377.28M,-,A+,A+,C+,A+,A+
2024-04-01,top_quant,7,ALAR,Alarum Technologies Ltd.,RATING: STRONG BUY4.99,RATING: BUY4.00,RATING: STRONG BUY5.00,147.82M,-,D,C+,C,A+,A+
2024-04-01,top_quant,8,JANX,"Janux Therapeutics, Inc.",RATING: STRONG BUY4.98,RATING: HOLD2.66,RATING: STRONG BUY4.87,1.85B,-,C-,C-,B,A+,A
2024-04-01,top_quant,9,LABP,"Landos Biopharma, Inc.",RATING: STRONG BUY4.98,-RATING: NOT COVERED,RATING: HOLD3.00,67.07M,-,B,C-,D,A+,A
2024-04-01,top_quant,10,DELL,Dell Technologies Inc.,RATING: STRONG BUY4.98,RATING: BUY3.62,RATING: BUY4.19,84.54B,1.25%,C,B,A+,A+,A-
2024-04-01,top_quant,11,ANF,Abercrombie & Fitch Co.,RATING: STRONG BUY4.98,RATING: HOLD2.66,RATING: BUY3.50,6.71B,-,C,A+,A-,A+,A+
2024-04-01,top_quant,12,APP,AppLovin Corporation,RATING: STRONG BUY4.98,RATING: BUY4.11,RATING: BUY4.05,22.97B,-,C-,A,A,A+,A+
2024-04-01,top_quant,13,CLS,Celestica Inc.,RATING: STRONG BUY4.98,RATING: BUY4.09,RATING: BUY4.20,5.57B,-,B+,C+,B-,A+,A
2024-04-01,top_quant,14,GPS,"The Gap, Inc.",RATING: STRONG BUY4.98,RATING: HOLD3.00,RATING: HOLD3.27,9.94B,2.25%,C+,A-,B+,A+,A
2024-04-01,top_quant,15,RYCEY,Rolls-Royce Holdings plc,RATING: STRONG BUY4.98,RATING: BUY3.50,RATING: BUY4.33,44.06B,-,C+,A,A+,A+,A+
2024-04-01,top_quant,16,CATX,"Perspective Therapeutics, Inc.",RATING: STRONG BUY4.97,-RATING: NOT COVERED,RATING: STRONG BUY5.00,856.90M,-,D+,A,B-,A+,A+
2024-04-01,top_quant,17,NOTV,"Inotiv, Inc.",RATING: STRONG BUY4.97,-RATING: NOT COVERED,RATING: STRONG BUY5.00,244.75M,-,C+,A-,A-,A+,A
2024-04-01,top_quant,18,MOD,Modine Manufacturing Company,RATING: STRONG BUY4.97,RATING: HOLD3.00,RATING: STRONG BUY4.50,4.87B,-,D,A,B,A+,A+
2024-04-01,top_quant,19,VKTX,"Viking Therapeutics, Inc.",RATING: STRONG BUY4.97,RATING: BUY4.00,RATING: STRONG BUY4.63,8.46B,-,B-,A,C,A+,B
2024-04-01,top_quant,20,ADTH,"AdTheorent Holding Company, Inc.",RATING: STRONG BUY4.97,-RATING: NOT COVERED,RATING: BUY4.00,299.50M,-,D,B-,C-,A+,A+
2024-04-01,top_quant,21,EPIX,ESSA Pharma Inc.,RATING: STRONG BUY4.97,-RATING: NOT COVERED,RATING: STRONG BUY4.75,362.75M,-,B,C,B,A+,A+
2024-04-01,top_quant,22,FLXS,"Flexsteel Industries, Inc.",RATING: STRONG BUY4.97,RATING: HOLD3.33,-RATING: NOT COVERED,212.76M,1.45%,D+,A-,C,A+,A
2024-04-01,top_quant,23,OCUL,"Ocular Therapeutix, Inc.",RATING: STRONG BUY4.97,RATING: HOLD3.33,RATING: BUY4.37,1.26B,-,A+,A,C-,A+,A+
2024-04-01,top_quant,24,COYA,"Coya Therapeutics, Inc.",RATING: STRONG BUY4.96,RATING: STRONG BUY5.00,RATING: STRONG BUY5.00,145.15M,-,C,A+,D+,A+,B+
2024-04-01,top_quant,25,FUSN,Fusion Pharmaceuticals Inc.,RATING: STRONG BUY4.96,RATING: BUY3.50,RATING: HOLD3.16,1.80B,-,D,A-,C+,A+,B-
2024-04-01,top_quant,26,BRK.B,Berkshire Hathaway Inc.,RATING: STRONG BUY4.96,RATING: HOLD3.31,RATING: BUY3.66,904.48B,-,C,B,A+,A-,A-
2024-04-01,top_quant,27,RGLS,Regulus Therapeutics Inc.,RATING: STRONG BUY4.96,-RATING: NOT COVERED,RATING: BUY4.25,178.07M,-,B,B,D+,A+,A+
2024-04-01,top_quant,28,CXDO,"Crexendo, Inc.",RATING: STRONG BUY4.96,RATING: BUY4.00,RATING: BUY4.33,129.84M,-,D,A,C+,A+,A+
2024-04-01,top_quant,29,HMY,Harmony Gold Mining Company Limited,RATING: STRONG BUY4.96,RATING: HOLD3.00,RATING: SELL2.00,5.30B,0.47%,C,A+,A-,A+,A
2024-04-01,top_quant,30,DSP,Viant Technology Inc.,RATING: STRONG BUY4.96,RATING: BUY3.50,RATING: BUY4.16,653.93M,-,A,B+,C+,A+,A
2024-04-01,top_quant,31,BRK.A,Berkshire Hathaway Inc.,RATING: STRONG BUY4.96,RATING: HOLD3.27,RATING: BUY3.66,904.48B,-,C,B,A+,B+,A-
2024-04-01,top_quant,32,LWAY,"Lifeway Foods, Inc.",RATING: STRONG BUY4.95,RATING: HOLD2.50,RATING: HOLD3.00,272.52M,-,C,A-,B,A+,A-
2024-04-01,top_quant,33,TM,Toyota Motor Corporation,RATING: STRONG BUY4.95,RATING: HOLD3.28,RATING: HOLD3.00,323.06B,1.88%,C,A+,A,A,A
2024-04-01,top_quant,34,SKYW,"SkyWest, Inc.",RATING: STRONG BUY4.95,RATING: STRONG BUY5.00,RATING: BUY3.80,2.76B,-,A,A+,C+,A+,A
2024-04-01,top_quant,35,TARS,"Tarsus Pharmaceuticals, Inc.",RATING: STRONG BUY4.95,RATING: BUY4.00,RATING: STRONG BUY4.55,1.33B,-,C-,A,C+,A+,A
2024-04-01,top_quant,36,VERA,"Vera Therapeutics, Inc.",RATING: STRONG BUY4.95,RATING: HOLD3.00,RATING: STRONG BUY4.60,2.22B,-,D+,B+,C-,A+,B
2024-04-01,top_quant,37,JSPR,"Jasper Therapeutics, Inc.",RATING: STRONG BUY4.95,-RATING: NOT COVERED,RATING: STRONG BUY4.83,394.67M,-,B,B+,D+,A+,A+
2024-04-01,top_quant,38,SUPV,Grupo Supervielle S.A.,RATING: STRONG BUY4.95,-RATING: NOT COVERED,RATING: SELL1.66,657.01M,-,B,A-,C-,A+,A+
2024-04-01,top_quant,39,POWL,"Powell Industries, Inc.",RATING: STRONG BUY4.95,RATING: BUY4.00,RATING: HOLD3.00,1.62B,0.78%,D+,A+,A,A+,A+
2024-04-01,top_quant,40,ACMR,"ACM Research, Inc.",RATING: STRONG BUY4.94,RATING: BUY4.00,RATING: BUY4.42,1.86B,-,B,B+,D+,A+,A+
2024-04-01,top_quant,41,EWTX,"Edgewise Therapeutics, Inc.",RATING: STRONG BUY4.94,RATING: HOLD3.00,RATING: STRONG BUY4.50,1.65B,-,B-,C,B-,A+,A-
2024-04-01,top_quant,42,ZENV,Zenvia Inc.,RATING: STRONG BUY4.94,-RATING: NOT COVERED,RATING: HOLD3.00,133.46M,-,A,B,A-,A+,B-
2024-04-01,top_quant,43,PWFL,"PowerFleet, Inc.",RATING: STRONG BUY4.94,RATING: HOLD3.00,RATING: STRONG BUY4.57,184.43M,-,A-,A,C-,A+,A+
2024-04-01,top_quant,44,GM,General Motors Company,RATING: STRONG BUY4.94,RATING: BUY3.70,RATING: BUY4.06,51.82B,0.87%,B+,A,A+,A-,A
2024-04-01,top_quant,45,USAP,"Universal Stainless & Alloy Products, Inc.",RATING: STRONG BUY4.94,RATING: HOLD3.00,RATING: STRONG BUY5.00,235.08M,-,C+,A,C,A+,A+
2024-04-01,top_quant,46,VITL,"Vital Farms, Inc.",RATING: STRONG BUY4.94,RATING: BUY3.66,RATING: BUY4.12,1.01B,-,D,A+,C+,A+,A
2024-04-01,top_quant,47,TCRX,"TScan Therapeutics, Inc.",RATING: STRONG BUY4.94,-RATING: NOT COVERED,RATING: STRONG BUY4.50,344.75M,-,D+,B,D,A+,A-
2024-04-01,top_quant,48,HCI,"HCI Group, Inc.",RATING: STRONG BUY4.93,-RATING: NOT COVERED,RATING: STRONG BUY4.80,1.16B,1.38%,C,B+,B+,A+,A
2024-04-01,top_quant,49,GOOGL,Alphabet Inc.,RATING: STRONG BUY4.93,RATING: BUY4.35,RATING: BUY4.31,1.93T,-,D,B,A+,A-,B+
2024-04-01,top_quant,50,GOOG,Alphabet Inc.,RATING: STRONG BUY4.93,RATING: BUY4.28,RATING: BUY4.31,1.93T,-,D,B,A+,A-,B+
2024-04-01,top_quant,51,NCMI,"National CineMedia, Inc.",RATING: STRONG BUY4.93,RATING: HOLD3.00,RATING: BUY4.00,521.99M,-,A+,B,A,A+,A-
2024-04-01,top_quant,52,ALL,The Allstate Corporation,RATING: STRONG BUY4.93,RATING: SELL2.00,RATING: BUY3.90,45.51B,2.08%,B,A+,B+,A+,A-
2024-04-01,top_quant,53,DFH,"Dream Finders Homes, Inc.",RATING: STRONG BUY4.93,RATING: BUY4.00,RATING: HOLD3.00,3.89B,-,C+,C,B+,A+,A
2024-04-01,top_quant,54,HEAR,Turtle Beach Corporation,RATING: STRONG BUY4.93,RATING: HOLD3.00,RATING: BUY4.33,312.50M,-,A-,C,C-,A+,A+
2024-04-01,top_quant,55,ESEA,Euroseas Ltd.,RATING: STRONG BUY4.93,RATING: HOLD3.00,RATING: STRONG BUY4.50,257.15M,5.73%,A+,A-,B,A,A
2024-04-01,top_quant,56,GRIN,Grindrod Shipping Holdings Ltd.,RATING: STRONG BUY4.92,RATING: BUY3.50,RATING: HOLD3.00,209.26M,16.07%,A+,A+,C+,B-,A+
2024-04-01,top_quant,57,TCOM,Trip.com Group Limited,RATING: STRONG BUY4.92,RATING: BUY3.50,RATING: STRONG BUY4.66,31.43B,-,C,A+,C+,A,A
2024-04-01,top_quant,58,GATO,"Gatos Silver, Inc.",RATING: STRONG BUY4.92,RATING: HOLD2.50,RATING: HOLD3.00,607.41M,-,B-,A,B-,A+,A+
2024-04-01,top_quant,59,INTR,"Inter & Co, Inc.",RATING: STRONG BUY4.92,RATING: BUY4.00,RATING: BUY3.50,2.30B,-,A-,A+,B-,A+,B+
2024-04-01,top_quant,60,TCNNF,Trulieve Cannabis Corporation,RATING: STRONG BUY4.92,RATING: HOLD3.00,RATING: STRONG BUY4.80,2.39B,-,D+,B+,A-,A+,B-
2024-04-01,top_quant,61,VST,Vistra Corp.,RATING: STRONG BUY4.92,RATING: HOLD3.00,RATING: BUY4.22,24.75B,1.18%,D,A,A+,A+,C
2024-04-01,top_quant,62,ORN,"Orion Group Holdings, Inc.",RATING: STRONG BUY4.92,-RATING: NOT COVERED,RATING: STRONG BUY5.00,297.50M,-,B+,A,D+,A+,B-
2024-04-01,top_quant,63,FUJHY,Subaru Corporation,RATING: STRONG BUY4.92,RATING: BUY4.00,RATING: HOLD3.00,16.26B,2.74%,A+,A,A-,B+,A+
2024-04-01,top_quant,64,HUYA,HUYA Inc.,RATING: STRONG BUY4.91,RATING: BUY4.00,RATING: BUY3.57,1.07B,-,A+,A+,D+,A,A-
2024-04-01,top_quant,65,CAH,"Cardinal Health, Inc.",RATING: STRONG BUY4.91,RATING: BUY4.00,RATING: HOLD3.38,27.06B,1.80%,A,B,A+,B+,A
2024-04-01,top_quant,66,VWAGY,Volkswagen AG,RATING: STRONG BUY4.91,RATING: BUY4.33,RATING: STRONG BUY5.00,72.84B,6.12%,A,C,A+,B-,A+
2024-04-01,top_quant,67,AEO,"American Eagle Outfitters, Inc.",RATING: STRONG BUY4.91,RATING: BUY3.50,RATING: HOLD3.25,5.06B,1.66%,C-,B-,B-,A+,A
2024-04-01,top_quant,68,TME,Tencent Music Entertainment Group,RATING: STRONG BUY4.91,RATING: HOLD3.00,RATING: BUY4.41,17.47B,-,D+,B,B,A,A+
2024-04-01,top_quant,69,EYPT,"EyePoint Pharmaceuticals, Inc.",RATING: STRONG BUY4.91,RATING: BUY3.50,RATING: STRONG BUY4.70,1.01B,-,C+,A-,A-,A+,A-
2024-04-01,top_quant,70,HRTX,"Heron Therapeutics, Inc.",RATING: STRONG BUY4.91,RATING: BUY4.00,RATING: STRONG BUY4.66,383.34M,-,C-,C,C+,A,A+
2024-04-01,top_quant,71,AXAHY,AXA SA,RATING: STRONG BUY4.91,RATING: BUY4.00,RATING: STRONG BUY4.50,82.35B,4.97%,B-,B+,A,A-,A
2024-04-01,top_quant,72,PDD,PDD Holdings Inc.,RATING: STRONG BUY4.90,RATING: HOLD3.33,RATING: STRONG BUY4.74,157.09B,-,C+,A-,A+,A-,A
2024-04-01,top_quant,73,DESP,"Despegar.com, Corp.",RATING: STRONG BUY4.90,RATING: BUY4.00,RATING: STRONG BUY4.66,791.35M,-,B,A,A-,A+,A+
2024-04-01,top_quant,74,APEI,"American Public Education, Inc.",RATING: STRONG BUY4.90,RATING: BUY4.00,RATING: BUY3.75,248.40M,-,B+,B-,D+,A+,B-
2024-04-01,top_quant,75,CNTB,Connect Biopharma Holdings Limited,RATING: STRONG BUY4.90,-RATING: NOT COVERED,RATING: STRONG BUY4.50,114.55M,-,B+,B,C,A,A+
2024-04-01,top_quant,76,STRL,"Sterling Infrastructure, Inc.",RATING: STRONG BUY4.90,RATING: BUY3.60,RATING: HOLD3.00,3.29B,-,B-,B,A-,A+,A
2024-04-01,top_quant,77,SMFG,"Sumitomo Mitsui Financial Group, Inc.",RATING: STRONG BUY4.90,RATING: BUY4.00,RATING: HOLD3.00,74.47B,3.12%,A,B-,A+,A-,A+
2024-04-01,top_quant,78,AEYE,"AudioEye, Inc.",RATING: STRONG BUY4.90,-RATING: NOT COVERED,RATING: STRONG BUY4.66,110.66M,-,D+,A,D,A+,A
2024-04-01,top_quant,79,MPTI,"M-tron Industries, Inc.",RATING: STRONG BUY4.90,RATING: HOLD3.00,-RATING: NOT COVERED,82.48M,-,B+,A-,A-,A+,A+
2024-04-01,top_quant,80,TNP,Tsakos Energy Navigation Limited,RATING: STRONG BUY4.89,RATING: BUY4.00,RATING: STRONG BUY5.00,760.95M,2.33%,A-,A+,B-,A-,A+
2024-04-01,top_quant,81,COR,"Cencora, Inc.",RATING: STRONG BUY4.89,RATING: BUY4.00,RATING: BUY4.05,48.44B,0.82%,C+,B-,A+,B+,A+
2024-04-01,top_quant,82,DXPE,"DXP Enterprises, Inc.",RATING: STRONG BUY4.89,-RATING: NOT COVERED,RATING: STRONG BUY5.00,858.20M,-,A-,A,C+,A+,A-
2024-04-01,top_quant,83,RCL,Royal Caribbean Cruises Ltd.,RATING: STRONG BUY4.89,RATING: BUY3.75,RATING: BUY4.33,35.28B,-,C-,A+,A-,A,A
2024-04-01,top_quant,84,TKOMY,"Tokio Marine Holdings, Inc.",RATING: STRONG BUY4.89,-RATING: NOT COVERED,RATING: HOLD3.00,60.81B,2.47%,C,A-,B+,A,A+
2024-04-01,top_quant,85,AZEK,The AZEK Company Inc.,RATING: STRONG BUY4.89,RATING: HOLD3.00,RATING: BUY4.35,7.05B,-,D,B+,B+,A+,A
2024-04-01,top_quant,86,QSG,QuantaSing Group Limited,RATING: STRONG BUY4.89,-RATING: NOT COVERED,RATING: BUY4.00,234.41M,-,A+,B-,A,A,A
2024-04-01,top_quant,87,RNA,"Avidity Biosciences, Inc.",RATING: STRONG BUY4.88,RATING: BUY3.50,RATING: STRONG BUY4.87,2.15B,-,C-,B+,B-,A+,B-
2024-04-01,top_quant,88,BRFS,BRF S.A.,RATING: STRONG BUY4.88,RATING: HOLD3.00,RATING: HOLD2.75,5.30B,-,B-,B+,D+,A+,A
2024-04-01,top_quant,89,CI,The Cigna Group,RATING: STRONG BUY4.88,RATING: BUY4.00,RATING: BUY4.30,102.99B,1.40%,C-,B,A+,B+,A-
2024-04-01,top_quant,90,OWL,Blue Owl Capital Inc.,RATING: STRONG BUY4.88,RATING: BUY4.00,RATING: BUY4.35,20.58B,3.03%,D,A,A-,A+,A
2024-04-01,top_quant,91,UTI,"Universal Technical Institute, Inc.",RATING: STRONG BUY4.88,RATING: HOLD3.00,RATING: STRONG BUY4.80,792.55M,-,D+,C+,C-,A+,A+
2024-04-01,top_quant,92,OCGN,"Ocugen, Inc.",RATING: STRONG BUY4.88,RATING: BUY4.00,RATING: STRONG BUY4.66,353.97M,-,B-,A,D,A+,C
2024-04-01,top_quant,93,ROAD,"Construction Partners, Inc.",RATING: STRONG BUY4.88,-RATING: NOT COVERED,RATING: BUY4.00,2.96B,-,D+,A,C,A+,A+
2024-04-01,top_quant,94,TILE,"Interface, Inc.",RATING: STRONG BUY4.88,RATING: HOLD3.00,RATING: BUY4.00,963.03M,0.24%,C-,C,C+,A+,A+
2024-04-01,top_quant,95,HMC,"Honda Motor Co., Ltd.",RATING: STRONG BUY4.87,RATING: BUY3.66,RATING: BUY3.66,58.73B,2.81%,B+,B,A,B+,A+
2024-04-01,top_quant,96,SAFRY,Safran SA,RATING: STRONG BUY4.87,RATING: BUY4.00,RATING: STRONG BUY5.00,91.42B,0.66%,C-,A+,A,A,A
2024-04-01,top_quant,97,MITSY,"Mitsui & Co., Ltd.",RATING: STRONG BUY4.87,RATING: BUY3.50,RATING: BUY4.00,68.35B,2.41%,C+,C-,A+,B+,A
2024-04-01,top_quant,98,DTRUY,Daimler Truck Holding AG,RATING: STRONG BUY4.87,RATING: BUY4.00,RATING: STRONG BUY5.00,40.38B,2.83%,B,C+,C+,A,A
2024-04-01,top_quant,99,EAT,"Brinker International, Inc.",RATING: STRONG BUY4.87,RATING: HOLD3.00,RATING: HOLD3.15,2.20B,-,C+,B-,C+,A,A
2024-04-01,top_quant,100,UGP,Ultrapar Participações S.A.,RATING: STRONG BUY4.87,RATING: SELL2.00,RATING: HOLD2.75,6.04B,2.35%,C,B,C,A,A+
2024-04-01,top_dividend,1,EPRT,"Essential Properties Realty Trust, Inc.",RATING: STRONG BUY4.90,RATING: BUY3.85,RATING: STRONG BUY4.61,4.60B,4.43%,C+,A+,A+,B+,A+
2024-04-01,top_dividend,2,IIPR,"Innovative Industrial Properties, Inc.",RATING: STRONG BUY4.87,RATING: BUY3.70,RATING: HOLD3.42,2.81B,7.29%,A-,A+,A,A,B+
2024-04-01,top_dividend,3,PRU,"Prudential Financial, Inc.",RATING: STRONG BUY4.83,RATING: BUY3.50,RATING: HOLD2.86,41.80B,4.34%,C+,B-,A,A-,A-
2024-04-01,top_dividend,4,LDOS,"Leidos Holdings, Inc.",RATING: STRONG BUY4.80,RATING: BUY4.00,RATING: BUY4.37,17.41B,1.15%,D,C+,B-,A-,A-
2024-04-01,top_dividend,5,TSN,"Tyson Foods, Inc.",RATING: STRONG BUY4.79,RATING: HOLD3.40,RATING: HOLD3.35,20.53B,3.37%,B+,A-,C,B,A
2024-04-01,top_dividend,6,ALSN,"Allison Transmission Holdings, Inc.",RATING: STRONG BUY4.77,RATING: STRONG BUY4.50,RATING: BUY3.50,7.13B,1.15%,C,C,A,A,A-
2024-04-01,top_dividend,7,MLI,"Mueller Industries, Inc.",RATING: STRONG BUY4.76,RATING: HOLD3.00,RATING: HOLD3.00,5.94B,1.24%,B,A-,A,B+,A
2024-04-01,top_dividend,8,STLD,"Steel Dynamics, Inc.",RATING: STRONG BUY4.74,RATING: BUY3.50,RATING: HOLD3.00,23.36B,1.17%,C-,C-,A+,A-,A
2024-04-01,top_dividend,9,KFY,Korn Ferry,RATING: STRONG BUY4.73,RATING: BUY4.00,RATING: BUY4.40,3.36B,1.59%,C+,A,C+,B+,A+
2024-04-01,top_dividend,10,CAT,Caterpillar Inc.,RATING: STRONG BUY4.73,RATING: BUY3.71,RATING: HOLD3.35,182.19B,1.40%,D+,C+,A+,A,B
2024-04-01,top_dividend,11,ABBV,AbbVie Inc.,RATING: STRONG BUY4.72,RATING: BUY3.81,RATING: BUY3.82,319.94B,3.32%,D,C+,A+,B+,B
2024-04-01,top_dividend,12,CMCSA,Comcast Corporation,RATING: STRONG BUY4.68,RATING: BUY4.00,RATING: BUY3.93,166.06B,2.82%,C+,C+,A+,B-,C+
2024-04-01,top_dividend,13,MRK,"Merck & Co., Inc.",RATING: STRONG BUY4.67,RATING: BUY3.57,RATING: BUY4.26,330.13B,2.30%,D,A-,A+,B+,B-
